vehicle_id,date,mileage_km,cumulative_mileage_km,engine_hours,load_percentage,route_severity_score,route_severity_label,fault_count,fault_severity_score,operating_stress_index,days_since_last_service,last_service_mileage_km,service_type_last,breakdown_occurred,breakdown_type,data_quality_flag,scenario_tag
VH-011,2024-04-13,216.69,41346.26,14.15,89.54,6.45,Medium,0.0,0.0,4.9,14.0,38962.19,EMERGENCY,0,,,NORMAL
VH-011,2024-04-14,199.53,41545.79,18.62,40.16,2.91,Low,2.0,3.52,4.53,15.0,38962.19,EMERGENCY,1,ENGINE,,NORMAL
VH-011,2024-04-15,192.93,41738.72,15.24,75.35,0.0,Low,2.0,4.95,4.48,16.0,38962.19,EMERGENCY,0,,,NORMAL
VH-011,2024-04-16,247.72,41986.44,13.38,57.11,8.2,High,1.0,4.68,5.16,17.0,38962.19,EMERGENCY,0,,,NORMAL
VH-011,2024-04-17,140.2,42126.63,14.49,44.99,5.54,Medium,1.0,5.32,6.91,18.0,38962.19,EMERGENCY,0,,,NORMAL
VH-011,2024-04-18,227.77,42354.41,19.88,,5.14,Medium,0.0,0.0,5.51,19.0,38962.19,EMERGENCY,0,,MISSING_LOAD,NORMAL
VH-011,2024-04-19,171.67,42526.08,14.21,34.8,2.28,Low,1.0,5.58,5.36,20.0,38962.19,EMERGENCY,0,,,NORMAL
VH-011,2024-04-20,220.89,42746.97,15.51,61.9,6.24,Medium,1.0,6.53,6.79,21.0,38962.19,EMERGENCY,0,,,NORMAL
VH-011,2024-04-21,169.13,42916.1,,63.81,2.6,Low,3.0,4.88,4.41,22.0,38962.19,EMERGENCY,0,,MISSING_ENGINE_HOURS,NORMAL
VH-011,2024-04-22,121.7,43037.8,20.67,67.55,4.4,Medium,1.0,4.84,3.73,23.0,38962.19,EMERGENCY,0,,,NORMAL
VH-011,2024-04-23,228.14,43265.94,17.15,73.54,6.29,Medium,1.0,5.26,2.17,24.0,38962.19,EMERGENCY,0,,,NORMAL
VH-011,2024-04-24,128.38,43394.32,16.58,49.93,4.44,Medium,1.0,8.0,6.07,25.0,38962.19,EMERGENCY,0,,,NORMAL
VH-011,2024-04-25,270.2,43664.52,12.69,57.43,1.26,Low,1.0,1.35,4.6,26.0,38962.19,EMERGENCY,0,,,NORMAL
VH-011,2024-04-26,222.17,43886.7,16.64,100.0,3.27,Low,1.0,1.97,3.2,27.0,38962.19,EMERGENCY,0,,,NORMAL
VH-011,2024-04-27,207.34,44094.03,16.02,80.4,2.74,Low,1.0,2.87,6.38,28.0,38962.19,EMERGENCY,0,,,NORMAL
VH-011,2024-04-28,204.44,44298.47,19.79,56.8,0.56,Low,1.0,3.08,5.54,29.0,38962.19,EMERGENCY,0,,,NORMAL
VH-011,2024-04-29,182.63,44138.161516695596,15.77,,8.33,High,0.0,0.0,6.8,30.0,44481.1,MINOR,0,,"MISSING_LOAD,INVALID_MILEAGE",NORMAL
VH-011,2024-04-30,196.01,44677.11,13.77,81.41,0.31,Low,2.0,5.22,4.45,1.0,44481.1,MINOR,0,,,NORMAL
VH-011,2024-05-01,134.5,44811.61,16.54,77.11,3.83,Medium,1.0,7.13,5.11,2.0,44481.1,MINOR,1,ENGINE,,NORMAL
VH-011,2024-05-02,185.71,44997.32,14.23,65.5,4.94,Medium,0.0,0.0,5.63,3.0,44481.1,MINOR,0,,,NORMAL
VH-011,2024-05-03,186.28,45183.59,10.36,83.44,3.05,Low,0.0,0.0,2.86,4.0,44481.1,MINOR,0,,,NORMAL
VH-011,2024-05-04,178.74,45362.33,8.82,82.13,0.87,Low,0.0,0.0,5.94,5.0,44481.1,MINOR,0,,,NORMAL
VH-011,2024-05-05,231.23,45593.56,18.09,84.25,3.47,Medium,1.0,3.5,9.03,6.0,44481.1,MINOR,0,,,NORMAL
VH-011,2024-05-06,121.27,45714.84,12.7,38.08,4.32,Medium,0.0,0.0,5.47,7.0,44481.1,MINOR,0,,,NORMAL
VH-011,2024-05-07,140.89,45855.73,13.04,58.94,6.23,Medium,0.0,0.0,6.94,8.0,44481.1,MINOR,0,,,NORMAL
VH-011,2024-05-08,237.72,46093.45,20.95,100.0,0.67,Low,1.0,1.85,4.01,9.0,44481.1,MINOR,0,,,NORMAL
VH-011,2024-05-09,218.11,46311.56,11.8,67.17,7.42,High,1.0,3.95,4.55,10.0,44481.1,MINOR,0,,,NORMAL
VH-011,2024-05-10,161.37,46472.93,14.73,86.42,4.84,Medium,1.0,5.05,7.22,11.0,44481.1,MINOR,0,,,NORMAL
VH-011,2024-05-11,191.8,46664.73,14.65,100.0,2.18,Low,1.0,7.29,2.94,12.0,44481.1,MINOR,1,ENGINE,,NORMAL
VH-011,2024-05-12,196.37,46861.1,14.14,65.19,4.73,Medium,1.0,7.5,5.26,13.0,44481.1,MINOR,0,,DUPLICATE_RECORD,NORMAL
VH-011,2024-05-13,110.53,46971.63,15.74,73.44,3.01,Low,1.0,2.84,4.31,14.0,44481.1,MINOR,0,,,NORMAL
VH-011,2024-05-14,262.57,47234.2,17.26,59.73,2.92,Low,1.0,0.61,3.51,15.0,44481.1,MINOR,0,,,NORMAL
VH-011,2024-05-15,185.36,47419.56,11.95,72.85,0.0,Low,1.0,1.48,8.58,16.0,44481.1,MINOR,0,,,NORMAL
VH-011,2024-05-16,207.02,47626.58,21.98,82.87,2.49,Low,1.0,4.58,6.85,17.0,44481.1,MINOR,0,,,NORMAL
VH-011,2024-05-17,225.27,47851.85,15.96,51.72,7.08,High,1.0,3.13,4.49,18.0,44481.1,MINOR,0,,,NORMAL
VH-011,2024-05-18,204.7,48056.55,15.37,55.33,2.67,Low,0.0,0.0,4.38,19.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-05-19,319.06,48375.61,14.68,61.52,4.77,Medium,0.0,0.0,4.57,1.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-05-20,193.64,48569.25,19.05,39.02,6.85,High,0.0,0.0,4.67,2.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-05-21,171.09,48740.34,18.57,31.65,2.2,Low,0.0,0.0,3.62,3.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-05-22,129.81,48870.14,14.05,77.67,3.52,Medium,0.0,0.0,6.48,4.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-05-23,258.85,49129.0,15.59,69.46,4.42,Medium,0.0,0.0,4.65,5.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-05-24,201.09,49330.09,14.33,42.17,2.62,Low,0.0,0.0,4.69,6.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-05-25,192.95,49523.03,15.72,70.55,5.0,Medium,1.0,5.46,5.8,7.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-05-26,129.08,49652.12,14.54,63.53,6.61,Medium,1.0,5.67,8.43,8.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-05-27,163.1,49815.22,9.25,75.71,8.57,High,1.0,0.0,6.42,9.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-05-28,197.94,50013.16,14.91,34.51,5.5,Medium,0.0,0.0,4.41,10.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-05-29,94.09,50107.25,16.64,73.32,3.85,Medium,0.0,0.0,5.5,11.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-05-30,165.35,50272.6,18.83,89.3,3.69,Medium,2.0,2.65,5.14,12.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-05-31,196.69,50469.29,11.95,38.83,2.25,Low,0.0,0.0,6.94,13.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-06-01,193.4,50662.69,12.18,58.27,4.81,Medium,1.0,5.11,3.27,14.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-06-02,211.55,50874.23,12.29,48.64,4.24,Medium,1.0,6.28,4.8,15.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-06-03,158.69,51032.92,13.74,48.27,4.47,Medium,2.0,2.87,4.07,16.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-06-04,162.17,51195.09,14.34,57.46,2.96,Low,5.0,4.68,4.88,17.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-06-05,170.94,51366.03,,76.25,4.32,Medium,0.0,0.0,6.92,18.0,48056.55,EMERGENCY,0,,MISSING_ENGINE_HOURS,NORMAL
VH-011,2024-06-06,156.88,51522.91,12.8,42.61,2.85,Low,1.0,3.31,6.17,19.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-06-07,244.8,51767.71,12.41,86.15,6.28,Medium,0.0,0.0,4.48,20.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-06-08,226.89,51994.6,13.54,66.93,5.62,Medium,0.0,0.0,4.3,21.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-06-09,201.12,52195.72,16.62,61.12,1.83,Low,0.0,0.0,6.13,22.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-06-10,179.11,52374.83,18.02,130.3715346575204,3.93,Medium,0.0,0.0,5.82,23.0,48056.55,EMERGENCY,0,,INVALID_LOAD,NORMAL
VH-011,2024-06-11,188.2,52563.03,12.11,88.48,2.79,Low,1.0,0.63,3.93,24.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-06-12,186.47,52749.51,10.58,63.81,1.62,Low,2.0,7.88,4.16,25.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-06-13,178.52,52928.03,,54.17,7.26,High,1.0,2.14,3.8,26.0,48056.55,EMERGENCY,0,,MISSING_ENGINE_HOURS,NORMAL
VH-011,2024-06-14,163.34,53091.36,18.59,72.18,7.77,High,0.0,0.0,4.3,27.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-06-15,225.07,53316.44,12.14,61.89,5.32,Medium,0.0,0.0,4.89,28.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-06-16,183.23,53499.67,11.27,76.25,3.69,Medium,1.0,6.92,6.56,29.0,48056.55,EMERGENCY,0,,,NORMAL
VH-011,2024-06-17,161.21,53660.88,15.24,67.47,3.43,Medium,0.0,0.0,4.26,30.0,53660.88,MINOR,0,,,NORMAL
VH-011,2024-06-18,248.07,53908.95,13.03,84.03,3.96,Medium,0.0,0.0,4.67,1.0,53660.88,MINOR,0,,,NORMAL
VH-011,2024-06-19,226.99,54135.94,12.61,88.0,6.73,High,0.0,0.0,3.55,2.0,53660.88,MINOR,0,,,NORMAL
VH-011,2024-06-20,229.51,54365.45,17.13,71.74,7.17,High,1.0,4.33,5.0,3.0,53660.88,MINOR,0,,,NORMAL
VH-011,2024-06-21,195.56,54561.01,18.18,52.33,6.01,Medium,1.0,0.71,6.37,4.0,53660.88,MINOR,0,,,NORMAL
VH-011,2024-06-22,213.42,54774.43,15.41,83.24,0.0,Low,1.0,4.06,5.07,5.0,53660.88,MINOR,0,,,NORMAL
VH-011,2024-06-23,157.44,54931.87,11.88,77.0,8.26,High,0.0,0.0,6.49,6.0,53660.88,MINOR,0,,DUPLICATE_RECORD,NORMAL
VH-011,2024-06-24,129.84,55061.71,15.98,70.63,8.98,High,0.0,0.0,7.28,7.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-06-25,170.54,55232.25,17.53,60.04,2.72,Low,1.0,6.57,5.71,1.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-06-26,199.71,55431.97,19.17,91.09,3.78,Medium,0.0,0.0,6.38,2.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-06-27,169.79,55601.76,12.9,69.62,7.61,High,0.0,0.0,5.65,3.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-06-28,185.98,55787.74,14.25,44.48,5.37,Medium,0.0,0.0,5.16,4.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-06-29,188.61,55976.35,15.1,60.23,8.95,High,0.0,0.0,5.75,5.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-06-30,154.1,56130.45,13.16,44.36,4.51,Medium,1.0,6.14,4.45,6.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-07-01,144.3,56274.75,14.06,74.98,3.61,Medium,0.0,0.0,4.56,7.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-07-02,244.06,56518.81,16.6,81.32,0.0,Low,0.0,0.0,8.09,8.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-07-03,254.1,56772.9,9.63,50.09,8.85,High,2.0,4.03,6.29,9.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-07-04,173.98,56946.88,16.71,100.0,8.43,High,0.0,0.0,7.2,10.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-07-05,180.64,57127.52,16.55,66.9,0.0,Low,2.0,4.55,5.88,11.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-07-06,164.65,57292.17,16.93,44.42,3.98,Medium,2.0,5.83,4.18,12.0,55061.71,EMERGENCY,1,DRIVETRAIN,,NORMAL
VH-011,2024-07-07,187.94,57480.11,17.43,-2.464056458187553,3.76,Medium,0.0,0.0,6.12,13.0,55061.71,EMERGENCY,0,,INVALID_LOAD,NORMAL
VH-011,2024-07-08,182.53,57662.64,19.76,83.51,3.46,Medium,3.0,5.73,4.24,14.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-07-09,186.53,57849.17,15.66,,3.75,Medium,,5.5,6.28,15.0,55061.71,EMERGENCY,0,,"MISSING_LOAD,MISSING_FAULT_INFO",NORMAL
VH-011,2024-07-10,216.37,58065.54,12.61,72.77,1.61,Low,1.0,4.35,7.68,16.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-07-11,139.19,58204.73,13.27,69.19,6.38,Medium,1.0,5.54,3.55,17.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-07-12,157.44,58362.17,12.24,52.86,3.2,Low,0.0,0.0,3.73,18.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-07-13,187.19,58549.36,16.97,84.79,2.15,Low,1.0,4.18,7.35,19.0,55061.71,EMERGENCY,1,DRIVETRAIN,,NORMAL
VH-011,2024-07-14,154.46,58703.82,13.08,74.99,4.59,Medium,0.0,0.0,4.2,20.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-07-15,162.34,58866.16,15.55,,3.58,Medium,0.0,0.0,7.1,21.0,55061.71,EMERGENCY,0,,MISSING_LOAD,NORMAL
VH-011,2024-07-16,147.0,59013.17,10.65,69.41,4.34,Medium,1.0,3.58,5.82,22.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-07-17,194.48,59207.65,13.29,84.46,5.85,Medium,0.0,0.0,2.79,23.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-07-18,155.9,59363.55,15.89,73.9,1.66,Low,2.0,5.35,3.65,24.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-07-19,166.21,59529.76,16.46,91.92,7.7,High,0.0,0.0,4.89,25.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-07-20,182.76,59712.52,14.99,62.1,4.1,Medium,1.0,2.82,4.17,26.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-07-21,164.31,59876.84,16.61,57.01,3.35,Medium,1.0,6.49,7.67,27.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-07-22,181.24,60058.07,16.27,71.39,8.45,High,1.0,5.87,5.96,28.0,55061.71,EMERGENCY,0,,,NORMAL
VH-011,2024-07-23,162.52,60220.6,,91.11,2.12,Low,0.0,0.0,4.44,29.0,55061.71,EMERGENCY,0,,MISSING_ENGINE_HOURS,NORMAL
VH-011,2024-07-24,193.98,60414.57,15.78,64.23,6.78,High,0.0,0.0,5.06,30.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-07-25,127.48,60542.05,15.14,91.99,6.72,High,0.0,0.0,8.06,1.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-07-26,127.51,60669.57,12.68,72.91,8.09,High,1.0,3.96,3.56,2.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-07-27,160.76,60830.33,12.33,,6.22,Medium,0.0,0.0,6.6,3.0,60414.57,MINOR,0,,MISSING_LOAD,NORMAL
VH-011,2024-07-28,201.65,61031.98,17.86,,7.61,High,2.0,4.74,3.98,4.0,60414.57,MINOR,1,BRAKE,MISSING_LOAD,NORMAL
VH-011,2024-07-29,209.08,61241.06,19.07,91.46,8.3,High,1.0,4.75,5.1,5.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-07-30,176.25,61417.31,15.52,71.41,5.58,Medium,2.0,4.9,2.04,6.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-07-31,224.97,61642.28,16.71,-2.464056458187553,3.06,Low,1.0,4.23,3.88,7.0,60414.57,MINOR,0,,INVALID_LOAD,NORMAL
VH-011,2024-08-01,189.65,61831.94,17.48,87.74,4.37,Medium,0.0,0.0,4.94,8.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-08-02,136.76,61968.7,18.93,82.92,1.91,Low,1.0,4.4,5.12,9.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-08-03,135.82,62104.52,15.57,93.78,0.67,Low,1.0,2.95,5.2,10.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-08-04,213.57,62318.09,12.41,48.23,6.39,Medium,1.0,3.96,4.29,11.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-08-05,172.94,62491.03,17.4,74.89,1.98,Low,1.0,4.72,6.37,12.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-08-06,167.84,62658.87,11.69,78.15,4.27,Medium,0.0,0.0,6.66,13.0,60414.57,MINOR,0,,DUPLICATE_RECORD,NORMAL
VH-011,2024-08-07,169.65,62828.52,10.01,62.41,6.54,Medium,1.0,2.87,6.23,14.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-08-08,181.92,63010.44,12.68,39.54,3.41,Medium,2.0,1.38,4.59,15.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-08-09,208.22,63218.65,12.61,59.41,4.94,Medium,0.0,0.0,5.09,16.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-08-10,166.63,63385.28,13.95,74.57,3.84,Medium,1.0,2.22,7.47,17.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-08-11,104.87,63490.16,14.29,45.38,3.47,Medium,0.0,0.0,4.99,18.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-08-12,213.83,63703.99,,90.66,4.21,Medium,1.0,7.5,4.22,19.0,60414.57,MINOR,0,,MISSING_ENGINE_HOURS,NORMAL
VH-011,2024-08-13,147.23,63851.22,14.26,74.09,5.02,Medium,2.0,6.74,6.14,20.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-08-14,166.16,64017.38,11.46,,5.95,Medium,2.0,6.26,7.15,21.0,60414.57,MINOR,0,,MISSING_LOAD,NORMAL
VH-011,2024-08-15,152.21,64169.59,17.61,51.03,4.11,Medium,0.0,0.0,2.6,22.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-08-16,226.64,64396.23,14.3,77.73,3.58,Medium,0.0,0.0,4.56,23.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-08-17,130.37,64526.6,11.18,55.65,1.49,Low,0.0,0.0,5.33,24.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-08-18,131.79,64658.39,15.48,42.71,5.56,Medium,0.0,0.0,4.12,25.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-08-19,174.85,64833.24,11.18,50.0,1.12,Low,0.0,0.0,4.37,26.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-08-20,153.31,64986.55,12.46,73.69,6.43,Medium,1.0,6.7,7.65,27.0,60414.57,MINOR,0,,,NORMAL
VH-011,2024-08-21,161.41,65147.97,18.7,68.75,5.17,Medium,0.0,0.0,5.56,28.0,65147.97,EMERGENCY,0,,,NORMAL
VH-011,2024-08-22,162.88,65310.84,11.06,69.17,4.07,Medium,0.0,0.0,2.91,1.0,65147.97,EMERGENCY,0,,,NORMAL
VH-011,2024-08-23,80.86,65391.7,16.37,91.84,5.41,Medium,0.0,0.0,8.39,2.0,65147.97,EMERGENCY,0,,DUPLICATE_RECORD,NORMAL
VH-011,2024-08-24,182.63,65574.33,14.7,71.61,4.7,Medium,0.0,0.0,3.2,3.0,65147.97,EMERGENCY,0,,,NORMAL
VH-011,2024-08-25,214.74,65497.61639126313,13.1,-2.464056458187553,4.6,Medium,1.0,0.0,4.58,4.0,65147.97,EMERGENCY,0,,"INVALID_LOAD,INVALID_MILEAGE",NORMAL
VH-011,2024-08-26,232.41,66021.47,19.48,64.22,7.67,High,0.0,0.0,5.08,5.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-08-27,228.1,66249.57,18.13,91.07,3.93,Medium,1.0,1.68,5.46,1.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-08-28,160.85,66410.42,16.51,50.83,4.52,Medium,1.0,4.87,3.98,2.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-08-29,145.04,66555.46,14.15,46.04,3.0,Low,0.0,0.0,5.65,3.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-08-30,152.75,66708.21,17.31,89.46,2.76,Low,0.0,0.0,3.13,4.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-08-31,212.24,66920.45,15.02,83.7,6.32,Medium,1.0,2.81,7.01,5.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-09-01,171.31,67091.76,13.44,61.9,5.62,Medium,0.0,0.0,6.37,6.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-09-02,137.24,67229.0,15.08,65.77,2.33,Low,0.0,0.0,6.25,7.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-09-03,200.58,67429.59,11.95,54.27,6.75,High,0.0,0.0,5.16,8.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-09-04,247.2,67676.78,13.25,78.53,5.1,Medium,0.0,0.0,5.06,9.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-09-05,162.41,67839.2,19.81,76.37,4.84,Medium,0.0,0.0,5.55,10.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-09-06,248.66,68087.85,16.42,53.06,0.15,Low,0.0,0.0,3.16,11.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-09-07,231.79,68319.64,17.77,62.42,3.37,Medium,2.0,5.31,6.36,12.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-09-08,179.76,68499.4,19.05,84.66,3.81,Medium,0.0,0.0,4.2,13.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-09-09,223.31,68722.71,13.44,70.91,7.15,High,3.0,4.95,7.86,14.0,66021.47,EMERGENCY,1,ENGINE,,NORMAL
VH-011,2024-09-10,160.37,68883.08,15.39,69.36,2.25,Low,0.0,0.0,3.75,15.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-09-11,165.03,69048.11,14.59,53.25,6.2,Medium,0.0,0.0,4.09,16.0,66021.47,EMERGENCY,1,DRIVETRAIN,,NORMAL
VH-011,2024-09-12,230.83,69278.94,16.72,73.09,2.97,Low,1.0,4.43,4.78,17.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-09-13,196.98,69475.92,16.0,68.33,7.42,High,0.0,0.0,6.03,18.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-09-14,165.33,69641.24,16.39,91.81,9.06,High,1.0,4.68,2.5,19.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-09-15,175.59,69816.83,14.76,52.99,5.74,Medium,2.0,6.18,3.78,20.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-09-16,190.85,70007.68,16.27,87.91,3.17,Low,1.0,6.01,6.68,21.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-09-17,167.0,70174.68,15.7,66.55,3.17,Low,1.0,3.18,2.31,22.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-09-18,185.35,70360.04,17.76,70.01,2.35,Low,0.0,0.0,6.91,23.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-09-19,165.02,70525.06,14.57,65.63,7.2,High,3.0,5.84,6.27,24.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-09-20,152.14,70677.2,18.42,69.75,4.97,Medium,1.0,6.66,2.83,25.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-09-21,118.03,70795.23,,74.21,2.17,Low,1.0,4.22,2.3,26.0,66021.47,EMERGENCY,0,,MISSING_ENGINE_HOURS,NORMAL
VH-011,2024-09-22,115.43,70489.38172430014,14.32,69.86,5.98,Medium,0.0,0.0,4.14,27.0,66021.47,EMERGENCY,0,,INVALID_MILEAGE,NORMAL
VH-011,2024-09-23,215.33,71125.99,14.41,62.27,2.59,Low,1.0,5.65,5.81,28.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-09-24,119.25,71245.24,17.54,77.01,4.24,Medium,1.0,3.2,5.3,29.0,66021.47,EMERGENCY,0,,,NORMAL
VH-011,2024-09-25,185.49,71430.73,14.61,99.6,5.57,Medium,0.0,0.0,6.02,30.0,71430.73,MINOR,0,,,NORMAL
VH-011,2024-09-26,210.29,71641.01,,46.3,6.75,High,0.0,0.0,3.2,1.0,71430.73,MINOR,0,,MISSING_ENGINE_HOURS,NORMAL
VH-011,2024-09-27,137.48,71778.5,17.6,63.53,4.06,Medium,0.0,0.0,3.15,2.0,71430.73,MINOR,1,DRIVETRAIN,,NORMAL
VH-011,2024-09-28,192.72,71971.22,12.56,66.4,3.88,Medium,1.0,5.6,6.3,3.0,71430.73,MINOR,0,,,NORMAL
VH-011,2024-09-29,198.46,72169.68,15.95,61.27,4.21,Medium,1.0,3.14,5.22,4.0,71430.73,MINOR,0,,,NORMAL
VH-011,2024-09-30,127.4,72297.09,14.81,76.29,5.0,Medium,0.0,0.0,5.87,5.0,71430.73,MINOR,0,,,NORMAL
VH-011,2024-10-01,136.44,72433.52,18.81,73.61,3.91,Medium,0.0,0.0,6.31,6.0,71430.73,MINOR,0,,,NORMAL
VH-011,2024-10-02,167.41,72600.94,15.18,77.08,2.08,Low,0.0,0.0,5.67,7.0,71430.73,MINOR,0,,,NORMAL
VH-011,2024-10-03,236.02,72836.95,18.23,52.59,3.89,Medium,1.0,3.45,7.3,8.0,71430.73,MINOR,1,ENGINE,,NORMAL
VH-011,2024-10-04,125.78,72962.74,12.83,73.46,3.41,Medium,1.0,0.0,5.27,9.0,71430.73,MINOR,0,,,NORMAL
VH-011,2024-10-05,181.55,73144.29,10.29,45.25,4.41,Medium,,0.0,5.95,10.0,71430.73,MINOR,0,,MISSING_FAULT_INFO,NORMAL
VH-011,2024-10-06,172.68,73316.97,16.96,-2.464056458187553,4.02,Medium,1.0,6.14,4.59,11.0,71430.73,MINOR,0,,INVALID_LOAD,NORMAL
VH-011,2024-10-07,214.53,73531.5,13.93,74.93,4.78,Medium,0.0,0.0,3.99,12.0,71430.73,MINOR,0,,,NORMAL
VH-011,2024-10-08,175.61,73707.11,20.67,84.04,4.42,Medium,0.0,0.0,5.99,13.0,73707.11,EMERGENCY,0,,,NORMAL
VH-011,2024-10-09,142.86,73849.97,19.95,51.17,6.48,Medium,0.0,0.0,4.69,1.0,73707.11,EMERGENCY,0,,,NORMAL
VH-011,2024-10-10,159.48,74009.45,21.12,80.45,4.39,Medium,0.0,0.0,1.12,2.0,73707.11,EMERGENCY,0,,,NORMAL
